Window,TimeStart,TimeEnd,S1_Envelope,S2_Envelope,S3_Envelope,S4_Envelope,S5_Envelope,S6_Envelope,S7_Envelope,S8_Envelope
141,34.9094118,35.1579706,0.0023379917411716967,0.002573126732070398,0.0077406843765245835,0.007682813965537141,0.002593804803711876,0.0019122051681686894,0.0020466491559165316,0.003871856675449742
142,35.1587647,35.4073235,0.002294924976224685,0.002748582417566897,0.008174802769947751,0.006991866079070518,0.0029063289673978586,0.0018117128510620913,0.002039158894461693,0.004387082766620773
143,35.4081176,35.6566765,0.0024334180034416555,0.0028816204911823844,0.009530826380970003,0.0058425693664041585,0.0030143689654994047,0.0018960906791242924,0.0018267828933040114,0.004310651687892842
144,35.6574706,35.9060294,0.002312657089959505,0.0025032211420438315,0.007865811924811334,0.0067201554953922465,0.0027868708899888117,0.0018444457305813035,0.0018160377549596002,0.00422740528829682
145,35.9068235,36.1553824,0.0022343911357544286,0.002265337712380919,0.008140733349946049,0.0069079103473966156,0.002946713504261121,0.00159103515752887,0.002007706972178496,0.004286139508272632
146,36.1561765,36.4047353,0.002272530715795261,0.002615884702897202,0.00692470552043692,0.006604702173074639,0.002382371146572615,0.0016931072446301945,0.0019294766580958092,0.004410338356691849
147,36.4055294,36.6540882,0.0023768101191746537,0.0031074861392025033,0.009540861940336196,0.00747370478958248,0.0021856933597154266,0.0017244802765783065,0.0019941432660790103,0.004033307839588064
148,36.6548824,36.9034412,0.0023481479357554077,0.0029267095967132166,0.008606973493402626,0.00834316684037007,0.002215140715801206,0.001826361288834507,0.00204311692448708,0.0036323325164931493
149,36.9042353,37.1527941,0.00254382670224178,0.003235133055598416,0.012581811051931525,0.008798568061372929,0.0021575369136321316,0.0018968680443298327,0.0020555870034152817,0.003926235575237479
150,37.1535882,37.4021471,0.0023980054220547444,0.003039617408079159,0.009344846366224284,0.0083197795835133,0.0019542739844179307,0.0016994254137329046,0.002135630280442188,0.0041385249581497195
151,37.4029412,37.6515,0.002652155593915466,0.0028357903107993996,0.009233057484394822,0.006869698799500382,0.0021337466501348355,0.0018288443537750599,0.0020940108014000595,0.0040092836862705705
152,37.6522941,37.9008529,0.0026032339500751166,0.0030750882789331285,0.008699299154066439,0.00834441753103357,0.0023582593457804196,0.0018271207687819643,0.0017352079814382665,0.003516332664138489
